service_id,city,provider_location_x,provider_location_y,service_category,review_avg,review_count,click_count,provider_age,provider_experience
804,Sétif,36.280812,6.171076,plumbing,4.4,48,61,55,1
805,Sétif,36.421894,6.00575,furnitureAssembly,4.1,35,23,42,19
806,Sétif,35.653095,6.101116,vehicleRepair,4.4,35,9,30,13
807,Sétif,36.106917,6.276021,pestControl,3.6,7,53,30,17
808,Sétif,36.580566,6.299654,interiorDesign,3.5,7,43,30,9
809,Sétif,35.798663,6.209534,windowCleaning,4.9,38,29,59,6
810,Sétif,36.465717,5.321545,painting,4.4,7,73,46,19
811,Sétif,35.648428,5.59655,carpentry,4.4,23,69,30,9
812,Sétif,36.102491,6.373978,interiorDesign,4.8,19,49,45,13
813,Sétif,36.374345,5.914849,gardening,3.2,41,59,43,4
814,Sétif,35.733843,6.356289,applianceInstallation,4.4,45,28,45,12
815,Sétif,36.314225,5.844364,applianceInstallation,3.1,44,70,30,14
816,Sétif,36.575438,5.661117,furnitureAssembly,3.9,19,16,34,6
817,Sétif,35.644366,6.23216,applianceInstallation,3.4,23,31,51,4
818,Sétif,36.452576,5.952363,plumbing,3.3,1,25,50,7
819,Sétif,35.494433,6.037981,homeSecurity,4.6,36,3,40,11
820,Sétif,36.5874,6.353457,furnitureAssembly,4.0,28,30,43,10
821,Sétif,36.267144,5.971306,electricity,4.5,31,88,31,7
822,Sétif,36.253927,5.463291,painting,3.5,19,88,53,11
823,Sétif,36.177222,5.397342,gardening,3.6,7,100,60,1
824,Sétif,35.926085,5.707481,painting,4.8,6,73,47,12
825,Sétif,35.6596,6.257037,interiorDesign,3.3,3,38,58,14
826,Sétif,36.04662,5.447384,houseCleaning,4.5,23,36,25,12
827,Sétif,35.974379,5.319969,interiorDesign,3.6,26,79,33,14
828,Sétif,36.034952,6.112135,houseCleaning,4.4,21,31,47,1
829,Sétif,35.800875,6.34747,homeSecurity,3.9,15,100,54,12
830,Sétif,36.10727,6.325514,vehicleRepair,4.7,26,19,55,6
831,Sétif,36.31193,6.174192,plumbing,4.0,20,56,41,15
832,Sétif,36.154986,5.313636,carpentry,3.3,32,46,46,15
833,Sétif,35.961403,5.534262,acRepair,4.4,3,97,40,10
834,Sétif,36.284257,6.031221,itSupport,3.7,16,41,25,3
835,Sétif,35.533463,5.329489,plumbing,3.1,22,61,44,7
836,Sétif,36.124663,6.369586,applianceInstallation,3.6,21,36,53,2
837,Sétif,35.79584,5.605231,homeSecurity,4.7,32,83,35,20
838,Sétif,35.765613,5.948411,vehicleRepair,3.2,46,82,39,3
839,Sétif,36.122783,5.378875,plumbing,4.5,31,87,26,6
840,Sétif,36.213403,6.155885,plumbing,5.0,43,98,60,10
841,Sétif,36.590574,5.675866,acRepair,4.1,42,62,48,15
842,Sétif,36.447525,5.51308,gardening,4.7,22,79,57,14
843,Sétif,36.572414,5.959186,homeSecurity,4.4,42,38,48,2
844,Sétif,35.682577,6.167725,vehicleRepair,3.3,32,2,45,13
845,Sétif,36.102014,6.299653,homeSecurity,4.3,35,87,50,11
846,Sétif,35.810204,6.355402,carpentry,4.9,41,23,57,20
847,Sétif,35.661294,6.402455,interiorDesign,3.5,6,2,44,6
848,Sétif,36.105071,5.555356,itSupport,4.4,20,70,52,6
849,Sétif,36.362436,6.374124,applianceInstallation,4.8,39,14,44,17
850,Sétif,36.401424,5.370679,furnitureAssembly,3.9,43,90,46,7
851,Sétif,36.193619,6.395383,furnitureAssembly,4.0,18,96,45,10
852,Sétif,36.010394,5.788111,windowCleaning,3.6,10,58,45,7
853,Sétif,36.486582,6.237685,vehicleRepair,4.6,37,11,31,10
854,Sétif,35.648552,6.209913,windowCleaning,4.2,34,76,52,15
855,Sétif,35.604699,5.523152,gardening,4.0,4,33,47,16
856,Sétif,35.509991,5.88686,acRepair,4.5,42,87,45,1
857,Sétif,35.513922,5.379319,pestControl,3.8,15,99,38,17
858,Sétif,35.711604,6.01593,itSupport,3.8,27,70,51,12
859,Sétif,35.699226,6.336545,interiorDesign,4.8,14,89,52,7
860,Sétif,35.663564,5.958774,painting,3.3,5,64,32,10
861,Sétif,35.678186,5.619133,windowCleaning,5.0,18,96,42,3
862,Sétif,36.456436,5.589308,electricity,3.9,48,95,46,19
863,Sétif,36.427582,6.158005,gardening,3.1,43,73,52,5
864,Sétif,36.478247,5.936751,carpentry,4.0,10,71,27,19
865,Sétif,35.597196,6.059263,applianceInstallation,4.8,35,80,47,6
866,Sétif,36.34071,5.91694,houseCleaning,3.1,14,46,39,13
867,Sétif,36.452967,6.187736,applianceInstallation,3.3,34,68,33,1
868,Sétif,36.229077,5.698618,windowCleaning,3.5,44,86,32,12
869,Sétif,36.001704,6.161893,painting,4.1,11,17,38,14
870,Sétif,35.66457,6.181016,plumbing,3.6,20,45,52,2
871,Sétif,36.041256,6.118825,windowCleaning,4.3,50,60,58,7
872,Sétif,36.467021,5.319669,furnitureAssembly,4.4,5,18,45,10
873,Sétif,36.018984,5.752041,vehicleRepair,4.2,46,96,48,2
874,Sétif,36.408856,6.404715,gardening,4.5,35,51,44,10
875,Sétif,35.716563,6.319256,acRepair,4.1,23,20,42,8
876,Sétif,36.189669,6.261549,vehicleRepair,3.4,48,10,38,19
877,Sétif,36.152,5.637872,painting,4.0,33,61,35,3
878,Sétif,36.120409,5.833103,windowCleaning,4.5,50,57,39,15
879,Sétif,36.427664,5.882517,painting,3.7,41,2,46,8
880,Sétif,36.179858,5.715088,windowCleaning,4.4,13,55,41,4
881,Sétif,36.209492,5.432934,pestControl,4.2,22,22,31,11
882,Sétif,35.773102,5.987245,plumbing,4.5,35,42,32,18
883,Sétif,36.124105,5.830459,acRepair,4.3,22,90,27,2
884,Sétif,35.819629,5.769648,itSupport,3.4,15,25,55,17
885,Sétif,36.109822,5.455923,carpentry,3.8,31,69,58,5
886,Sétif,36.362342,6.455085,windowCleaning,4.9,27,82,49,4
887,Sétif,35.903835,5.840166,painting,3.3,6,6,34,12
888,Sétif,36.410192,5.773529,carpentry,4.3,22,82,48,5
889,Sétif,36.504723,6.257468,houseCleaning,4.5,34,52,28,8
890,Sétif,36.27047,5.985538,itSupport,3.3,40,78,43,9
891,Sétif,35.751945,5.497164,gardening,4.6,21,66,52,11
892,Sétif,36.013205,5.865208,interiorDesign,3.3,42,33,30,17
893,Sétif,35.524104,5.541243,houseCleaning,4.5,33,10,56,19
894,Sétif,36.214552,6.024654,acRepair,4.9,6,17,53,5
895,Sétif,36.550596,6.19067,furnitureAssembly,4.5,26,28,57,11
896,Sétif,35.818739,6.215236,acRepair,3.7,9,12,50,19
897,Sétif,36.365232,6.294966,painting,4.8,49,65,50,12
898,Sétif,35.710783,6.078302,vehicleRepair,4.0,40,9,55,17
899,Sétif,36.008864,5.368981,itSupport,4.0,9,5,26,17
900,Sétif,35.918899,6.410078,painting,3.6,22,0,31,12
901,Sétif,36.481427,5.475182,applianceInstallation,3.4,31,46,50,1
902,Sétif,35.875511,5.355868,windowCleaning,3.0,16,21,27,4
903,Sétif,36.363236,5.815646,painting,4.9,23,95,37,19
904,Sétif,36.409566,6.498626,applianceInstallation,4.6,14,77,31,10
905,Sétif,35.565994,5.356582,applianceInstallation,3.2,32,21,25,6
906,Sétif,35.917711,6.052865,houseCleaning,4.8,31,18,38,19
907,Sétif,36.236769,5.419712,vehicleRepair,4.3,42,52,50,6
908,Sétif,35.996018,5.484784,applianceInstallation,3.1,40,100,35,19
909,Sétif,36.227761,5.365955,furnitureAssembly,3.7,9,38,39,3
910,Sétif,35.510752,5.44232,houseCleaning,4.0,9,69,25,8
911,Sétif,35.611099,5.902272,houseCleaning,4.9,33,90,40,3
912,Sétif,35.61381,6.097565,electricity,3.7,1,13,49,10
913,Sétif,35.858571,5.35001,applianceInstallation,4.6,48,11,35,6
914,Sétif,36.445623,5.429989,houseCleaning,3.1,47,69,32,12
915,Sétif,36.310658,5.820749,interiorDesign,4.6,30,79,27,13
916,Sétif,35.764664,5.739276,houseCleaning,3.2,20,92,54,10
917,Sétif,35.811119,5.90683,painting,4.0,8,70,39,1
918,Sétif,35.547232,5.600311,applianceInstallation,4.9,49,67,55,6
919,Sétif,35.568362,5.854912,houseCleaning,3.5,19,38,49,9
920,Sétif,35.810478,5.969335,interiorDesign,3.0,33,75,46,9
921,Sétif,35.959003,6.229147,applianceInstallation,4.5,29,12,53,8
922,Sétif,36.516473,6.287782,acRepair,3.6,43,48,52,3
923,Sétif,36.565024,5.334265,vehicleRepair,4.4,8,54,30,8
924,Sétif,35.605461,6.275915,acRepair,3.8,35,57,37,20
925,Sétif,36.401724,5.697167,houseCleaning,3.6,23,29,32,8
926,Sétif,36.253713,5.861433,painting,4.9,28,66,35,11
927,Sétif,35.510546,5.649651,applianceInstallation,4.6,35,63,51,4
928,Sétif,36.295639,5.364298,windowCleaning,4.9,40,41,47,4
929,Sétif,36.597522,5.735924,carpentry,3.9,11,81,31,1
930,Sétif,35.695567,5.417239,furnitureAssembly,3.1,7,0,37,6
931,Sétif,36.031936,6.183651,plumbing,3.7,42,55,47,1
932,Sétif,35.787855,6.483314,acRepair,4.0,15,33,55,20
933,Sétif,35.763254,5.908964,electricity,4.9,38,73,29,7
934,Sétif,36.425107,5.638322,houseCleaning,4.9,2,1,49,2
935,Sétif,35.879702,5.641752,vehicleRepair,4.3,36,39,47,20
936,Sétif,36.076436,6.490407,carpentry,4.8,35,72,37,10
937,Sétif,36.010457,5.397789,homeSecurity,4.9,26,2,44,20
938,Sétif,35.862497,5.703922,applianceInstallation,4.2,30,6,56,8
939,Sétif,36.119311,6.107984,acRepair,5.0,13,15,27,14
940,Sétif,35.799306,5.779071,carpentry,4.3,34,27,37,1
941,Sétif,36.044404,5.817802,interiorDesign,4.2,24,45,26,6
942,Sétif,36.3349,5.988957,acRepair,4.4,7,26,49,7
943,Sétif,35.741339,5.490553,acRepair,3.2,26,86,27,19
944,Sétif,36.134065,5.342212,applianceInstallation,3.6,22,64,38,12
945,Sétif,35.864046,5.972941,electricity,4.0,37,57,51,5
946,Sétif,36.097229,6.139101,windowCleaning,3.2,5,85,30,3
947,Sétif,35.728966,6.243694,vehicleRepair,3.5,26,36,54,13
948,Sétif,35.567507,5.823852,interiorDesign,3.8,48,68,49,15
949,Sétif,35.610138,6.385144,carpentry,3.8,9,10,41,9
950,Sétif,36.048262,6.121461,electricity,4.4,46,51,60,17
951,Tébessa,34.664809,7.892445,vehicleRepair,3.9,13,41,39,17
952,Tébessa,35.10876,7.848017,vehicleRepair,4.6,1,14,28,1
953,Tébessa,35.310481,7.669012,electricity,3.9,31,77,34,16
954,Tébessa,35.133423,8.672419,gardening,3.5,38,50,43,19
955,Tébessa,34.641928,7.700122,electricity,3.8,44,26,33,5
956,Tébessa,34.810659,8.491885,houseCleaning,3.1,44,85,40,12
957,Tébessa,34.900481,8.161836,pestControl,3.9,8,51,58,11
958,Tébessa,35.349798,7.874816,vehicleRepair,3.9,44,39,56,12
959,Tébessa,35.130993,8.074548,interiorDesign,4.4,46,5,35,14
960,Tébessa,35.776704,8.046842,carpentry,4.5,9,18,56,2
961,Tébessa,35.100919,7.820604,painting,3.5,46,42,33,15
962,Tébessa,35.340848,7.618724,itSupport,3.3,11,18,32,13
963,Tébessa,34.801659,8.215149,windowCleaning,4.7,21,86,36,10
964,Tébessa,35.385771,8.227643,gardening,3.0,14,38,32,13
965,Tébessa,35.474394,7.816668,homeSecurity,3.6,38,3,44,17
966,Tébessa,35.21468,7.648424,furnitureAssembly,3.9,24,98,52,19
967,Tébessa,34.586555,8.173724,vehicleRepair,3.1,34,28,47,8
968,Tébessa,34.812292,8.570491,furnitureAssembly,4.5,6,84,50,9
969,Tébessa,34.656093,8.402696,pestControl,3.4,45,20,53,15
970,Tébessa,35.578866,7.770836,itSupport,4.1,39,38,43,12
971,Tébessa,35.340067,7.606211,applianceInstallation,3.4,8,70,54,10
972,Tébessa,35.703962,8.632963,pestControl,4.3,40,67,25,5
973,Tébessa,35.177621,8.647435,applianceInstallation,4.4,32,35,54,16
974,Tébessa,34.788223,7.69552,applianceInstallation,3.4,47,97,58,18
975,Tébessa,34.622587,7.791177,gardening,3.9,6,31,27,1
976,Tébessa,35.332529,8.376199,applianceInstallation,4.9,33,54,45,2
977,Tébessa,35.587319,8.028504,windowCleaning,3.2,47,19,46,12
978,Tébessa,34.733333,8.052817,carpentry,4.1,19,79,47,6
979,Tébessa,35.498362,7.697768,homeSecurity,4.5,26,68,50,6
980,Tébessa,35.717433,7.722439,plumbing,3.2,31,95,47,5
981,Tébessa,35.598949,8.537732,interiorDesign,3.3,26,29,28,3
982,Tébessa,35.110225,8.678436,homeSecurity,4.6,25,87,38,18
983,Tébessa,35.275879,8.305608,electricity,4.2,25,12,47,4
984,Tébessa,35.241391,8.321542,plumbing,4.2,21,52,51,14
985,Tébessa,35.230473,8.646918,applianceInstallation,4.9,3,50,41,7
986,Tébessa,35.688457,7.989174,windowCleaning,4.5,7,19,29,7
987,Tébessa,34.616613,8.041692,houseCleaning,3.0,4,2,27,6
988,Tébessa,35.175802,8.108316,pestControl,3.2,38,87,52,3
989,Tébessa,35.014532,8.082623,carpentry,3.1,35,69,41,8
990,Tébessa,35.092311,8.362597,applianceInstallation,3.9,38,61,49,7
991,Tébessa,35.504897,7.518561,applianceInstallation,3.7,14,41,30,20
992,Tébessa,35.551986,8.415781,acRepair,4.6,45,62,36,16
993,Tébessa,35.077017,8.662793,applianceInstallation,4.7,1,2,45,2
994,Tébessa,34.995054,7.864651,itSupport,3.6,5,20,58,14
995,Tébessa,35.356068,8.495387,painting,3.9,12,86,34,4
996,Tébessa,35.684873,8.016489,acRepair,3.1,13,93,42,14
997,Tébessa,35.334477,8.687711,vehicleRepair,4.5,9,31,47,20
998,Tébessa,35.125564,8.427378,gardening,3.2,41,7,47,9
999,Tébessa,35.763252,7.98194,electricity,4.6,43,83,34,8
1000,Tébessa,34.97297,7.966207,electricity,4.8,4,61,53,12
1001,Tébessa,34.830984,8.556819,interiorDesign,4.5,16,35,25,12
1002,Tébessa,34.884905,7.747907,houseCleaning,4.5,19,25,25,10
1003,Tébessa,34.913069,8.665235,carpentry,4.5,27,11,26,20
1004,Tébessa,34.520044,8.180369,vehicleRepair,4.6,37,76,46,19
1005,Tébessa,35.199857,7.506369,painting,3.5,25,68,39,15
1006,Tébessa,35.231278,7.772822,plumbing,4.3,2,7,51,2
1007,Tébessa,34.952921,8.185451,houseCleaning,3.1,19,79,46,14
1008,Tébessa,34.623607,8.296611,itSupport,3.7,19,52,33,3
1009,Tébessa,35.384461,7.878675,homeSecurity,5.0,32,97,50,12
1010,Tébessa,34.96209,8.237425,gardening,3.9,45,17,57,12
1011,Tébessa,35.187332,8.022847,interiorDesign,4.9,26,78,59,5
1012,Tébessa,34.631429,7.981194,interiorDesign,3.6,44,50,50,14
1013,Tébessa,35.311069,7.83961,painting,4.7,16,59,58,6
1014,Tébessa,35.259688,8.294324,interiorDesign,4.5,34,66,51,9
1015,Tébessa,34.524168,7.765771,vehicleRepair,3.9,14,69,50,13
1016,Tébessa,34.874861,7.707939,windowCleaning,3.7,42,35,60,1
1017,Tébessa,35.161638,7.527606,painting,3.9,24,13,25,14
1018,Tébessa,34.774253,8.290437,electricity,4.8,46,4,60,18
1019,Tébessa,35.001731,8.196322,itSupport,4.7,15,72,56,17
1020,Tébessa,35.370813,8.377021,furnitureAssembly,4.1,25,31,27,15
1021,Tébessa,35.600143,8.623952,interiorDesign,4.1,21,66,42,12
1022,Tébessa,35.761215,8.260582,gardening,4.6,50,75,30,14
1023,Tébessa,35.637359,7.569097,plumbing,3.1,7,83,60,3
1024,Tébessa,34.804603,8.279005,interiorDesign,3.2,9,95,51,3
1025,Tébessa,35.404463,8.165092,painting,4.8,35,5,53,19
1026,Tébessa,35.57155,7.906382,plumbing,3.4,30,58,41,13
1027,Tébessa,35.299153,8.530399,vehicleRepair,4.3,6,76,48,1
1028,Tébessa,35.721942,8.373118,plumbing,3.0,37,82,36,3
1029,Tébessa,35.037945,7.570651,painting,3.4,26,15,55,3
1030,Tébessa,35.321569,7.995709,applianceInstallation,5.0,33,80,47,1
1031,Tébessa,35.344159,8.119092,acRepair,3.3,11,49,56,12
1032,Tébessa,35.159851,7.687856,gardening,4.2,28,40,40,1
1033,Tébessa,34.909068,8.436781,interiorDesign,3.3,23,37,33,13
1034,Tébessa,34.728913,8.554567,windowCleaning,3.3,23,44,58,15
1035,Tébessa,34.659297,7.848463,furnitureAssembly,3.0,8,91,56,18
1036,Tébessa,35.483966,7.543482,plumbing,3.7,2,88,53,9
1037,Tébessa,34.689979,8.440263,plumbing,4.7,31,22,44,18
1038,Tébessa,35.434646,8.115443,painting,3.1,7,33,33,16
1039,Tébessa,34.667698,8.437087,furnitureAssembly,3.5,26,29,59,18
1040,Tébessa,35.402653,7.672674,acRepair,4.2,30,63,29,2
1041,Tébessa,35.555469,8.410996,gardening,4.0,28,38,60,14
1042,Tébessa,35.717312,8.528143,itSupport,4.6,1,98,59,1
1043,Tébessa,35.655559,7.813649,vehicleRepair,4.8,1,69,42,5
1044,Tébessa,35.287601,7.556217,interiorDesign,4.5,24,25,25,16
1045,Tébessa,34.723022,7.904563,pestControl,4.1,41,47,60,9
1046,Tébessa,35.243637,8.611423,gardening,3.1,39,77,56,17
1047,Tébessa,34.576594,8.601521,gardening,4.4,1,93,46,3
1048,Tébessa,35.327131,8.12579,painting,3.7,45,97,57,14
1049,Tébessa,34.858314,8.639038,houseCleaning,3.1,50,7,42,7
1050,Tébessa,34.915715,8.682046,applianceInstallation,3.1,19,64,51,7
1051,Tébessa,35.626558,8.261846,furnitureAssembly,3.4,16,34,41,17
1052,Tébessa,34.613695,7.816321,interiorDesign,3.3,29,97,49,17
1053,Tébessa,35.105655,7.930053,electricity,4.3,12,58,34,17
1054,Tébessa,34.534297,7.834583,pestControl,4.4,1,61,42,18
1055,Tébessa,35.461638,7.897162,pestControl,3.5,33,28,33,1
1056,Tébessa,34.509407,7.804837,itSupport,4.4,44,41,50,17
1057,Tébessa,35.796696,7.509227,itSupport,3.8,16,46,28,3
1058,Tébessa,35.677853,8.104832,houseCleaning,3.4,6,29,31,19
1059,Tébessa,34.719217,8.452876,houseCleaning,4.9,2,10,53,4
1060,Tébessa,34.92332,8.050551,gardening,5.0,17,31,35,2
1061,Tébessa,35.649277,8.253271,carpentry,3.6,20,94,30,14
1062,Tébessa,35.038806,7.75109,acRepair,3.2,5,87,56,4
1063,Tébessa,34.584375,7.887651,interiorDesign,3.1,25,12,32,14
1064,Tébessa,35.491066,8.385843,pestControl,4.9,6,96,39,11
1065,Tébessa,35.21928,8.279619,carpentry,4.6,21,42,35,11
1066,Tébessa,35.441952,8.673782,vehicleRepair,4.1,20,66,50,5
1067,Tébessa,35.379246,8.410234,painting,5.0,48,19,59,14
1068,Tébessa,35.02431,7.710844,plumbing,3.5,48,28,32,6
1069,Tébessa,35.02629,7.529978,homeSecurity,4.2,49,10,49,5
1070,Tébessa,35.332371,8.623077,windowCleaning,4.7,18,11,41,13
1071,Tébessa,34.656671,7.679512,acRepair,3.4,18,37,39,11
1072,Tébessa,34.608634,8.163982,vehicleRepair,4.4,50,38,40,14
1073,Tébessa,34.961332,7.885477,pestControl,4.2,36,58,39,6
1074,Tébessa,35.044557,8.167706,houseCleaning,3.1,35,81,25,5
1075,Tébessa,34.651864,8.250179,furnitureAssembly,3.6,1,19,60,3
1076,Tébessa,34.797862,7.782472,interiorDesign,4.6,42,94,58,13
1077,Tébessa,35.192422,7.538771,furnitureAssembly,3.3,38,90,44,5
1078,Tébessa,35.674065,8.502827,houseCleaning,3.7,25,63,52,2
1079,Tébessa,35.372052,8.175853,interiorDesign,4.7,49,1,34,5
1080,Tébessa,34.623053,8.504287,itSupport,4.7,40,11,36,3
1081,Tébessa,34.49406,8.010697,houseCleaning,4.3,24,39,54,19
1082,Tébessa,35.088124,7.813281,vehicleRepair,3.8,14,80,44,1
1083,Tébessa,35.342969,8.138467,pestControl,4.5,28,60,56,6
1084,Tébessa,35.626323,8.18445,itSupport,5.0,14,99,59,11
1085,Tébessa,35.435287,8.171222,furnitureAssembly,4.8,19,15,28,9
1086,Tébessa,35.607581,8.094989,furnitureAssembly,3.3,49,92,32,15
1087,Tébessa,35.713269,8.523281,houseCleaning,3.1,33,48,29,8
1088,Tébessa,35.107717,8.568393,homeSecurity,4.5,48,85,52,14
1089,Tébessa,35.165786,8.685555,plumbing,4.2,41,59,38,12
1090,Tébessa,35.598736,8.139956,plumbing,3.4,27,95,52,5
1091,Tébessa,34.577349,7.873491,windowCleaning,4.9,33,20,26,1
1092,Tébessa,35.52604,8.554075,painting,4.1,7,25,59,8
1093,Tébessa,35.438078,8.188707,furnitureAssembly,4.4,33,20,32,10
1094,Tébessa,35.594717,7.769758,electricity,3.4,31,86,37,9
1095,Tébessa,35.078861,8.478301,plumbing,3.2,4,89,43,20
1096,Tébessa,35.718727,8.262036,itSupport,4.8,17,76,28,20
1097,Tébessa,35.556703,7.59086,carpentry,4.0,17,43,30,16
1098,Tébessa,34.518163,7.849873,homeSecurity,4.4,46,44,33,5
1099,Tébessa,34.830914,8.320021,furnitureAssembly,4.7,36,94,42,7
1100,Tébessa,35.128018,8.495898,interiorDesign,3.8,19,30,43,10
