user_id,city,location_x,location_y,age,gender,service_categories_interest,reviewed_service_ids,click_count_per_service,total_service_views,clicked
963,Constantine,36.217175,6.562675,22,Female,"['interiorDesign', 'windowCleaning', 'vehicleRepair', 'carpentry']",[476],{476: 3},7,1
964,Constantine,36.395828,6.61445,18,Female,"['applianceInstallation', 'carpentry']","[351, 377]","{351: 1, 377: 5}",9,1
965,Constantine,36.330027,6.688805,55,Male,"['furnitureAssembly', 'electricity', 'acRepair', 'windowCleaning']",[359],{359: 7},15,1
966,Constantine,36.28011,6.6617,28,Female,"['houseCleaning', 'windowCleaning']",[406],{406: 10},14,1
967,Constantine,36.24157,6.561979,34,Male,"['acRepair', 'carpentry']","[422, 371]","{422: 9, 371: 8}",25,1
968,Constantine,36.392622,6.586291,27,Female,"['pestControl', 'plumbing']",[],{},8,0
969,Constantine,36.403002,6.614247,20,Male,"['interiorDesign', 'applianceInstallation', 'carpentry']","[374, 428]","{374: 9, 428: 9}",25,1
970,Constantine,36.322607,6.67704,55,Male,"['electricity', 'itSupport', 'pestControl']",[],{},9,0
971,Constantine,36.302851,6.578014,48,Male,"['electricity', 'interiorDesign', 'itSupport']",[],{},6,0
972,Constantine,36.218302,6.699937,54,Female,"['homeSecurity', 'plumbing', 'painting']","[452, 410, 367]","{452: 6, 410: 5, 367: 9}",26,1
973,Constantine,36.297224,6.522138,62,Female,"['plumbing', 'applianceInstallation', 'painting']",[],{},9,0
974,Constantine,36.406267,6.689109,34,Male,"['carpentry', 'vehicleRepair', 'windowCleaning', 'electricity']","[380, 479, 421]","{380: 10, 479: 8, 421: 3}",22,1
975,Constantine,36.39033,6.617477,51,Female,"['itSupport', 'furnitureAssembly', 'gardening', 'homeSecurity']",[451],{451: 5},8,1
976,Constantine,36.298608,6.609774,31,Male,"['applianceInstallation', 'houseCleaning', 'itSupport']","[406, 455, 363]","{406: 10, 455: 2, 363: 5}",26,1
977,Constantine,36.301256,6.524555,28,Female,"['plumbing', 'painting', 'applianceInstallation', 'windowCleaning']",[],{},3,0
978,Constantine,36.386109,6.619379,51,Male,"['vehicleRepair', 'acRepair', 'carpentry']",[],{},5,0
979,Constantine,36.308459,6.67543,63,Male,"['itSupport', 'carpentry']","[444, 412, 483]","{444: 7, 412: 7, 483: 3}",20,1
980,Constantine,36.392166,6.521185,43,Male,"['pestControl', 'painting', 'homeSecurity', 'carpentry']","[404, 400, 374]","{404: 7, 400: 8, 374: 2}",24,1
981,Constantine,36.238579,6.67064,28,Female,"['gardening', 'plumbing']",[409],{409: 5},8,1
982,Constantine,36.237056,6.590559,57,Female,"['furnitureAssembly', 'windowCleaning']","[475, 441, 450]","{475: 7, 441: 8, 450: 9}",31,1
983,Constantine,36.263557,6.615961,47,Male,"['plumbing', 'furnitureAssembly']",[438],{438: 10},16,1
984,Constantine,36.386855,6.568275,63,Male,"['houseCleaning', 'painting']","[396, 423]","{396: 2, 423: 3}",9,1
985,Constantine,36.398812,6.536996,45,Female,"['vehicleRepair', 'painting', 'gardening', 'electricity']",[376],{376: 2},5,1
986,Constantine,36.289624,6.692563,58,Female,"['interiorDesign', 'furnitureAssembly', 'gardening', 'carpentry']","[418, 459, 385]","{418: 2, 459: 10, 385: 5}",23,1
987,Constantine,36.371229,6.58107,21,Female,"['carpentry', 'applianceInstallation', 'acRepair', 'gardening']","[449, 464]","{449: 2, 464: 4}",7,1
988,Constantine,36.268975,6.652469,21,Female,"['furnitureAssembly', 'homeSecurity', 'pestControl']","[473, 429, 403]","{473: 8, 429: 2, 403: 4}",19,1
989,Constantine,36.334595,6.507154,18,Male,"['plumbing', 'houseCleaning']","[367, 396]","{367: 3, 396: 9}",19,1
990,Constantine,36.257279,6.616581,61,Male,"['applianceInstallation', 'plumbing']","[363, 449]","{363: 7, 449: 8}",24,1
991,Constantine,36.288357,6.597355,64,Female,"['vehicleRepair', 'pestControl', 'acRepair']","[369, 454]","{369: 8, 454: 4}",19,1
992,Constantine,36.352007,6.513936,32,Male,"['carpentry', 'interiorDesign', 'houseCleaning', 'applianceInstallation']",[],{},9,0
993,Constantine,36.210267,6.585369,22,Male,"['itSupport', 'vehicleRepair', 'carpentry', 'gardening']","[498, 371]","{498: 7, 371: 10}",26,1
994,Constantine,36.398595,6.694927,62,Female,"['electricity', 'pestControl', 'houseCleaning', 'acRepair']",[],{},5,0
995,Constantine,36.284247,6.538491,36,Female,"['homeSecurity', 'furnitureAssembly', 'vehicleRepair']","[364, 358, 415]","{364: 9, 358: 4, 415: 4}",27,1
996,Constantine,36.401614,6.675059,24,Female,"['vehicleRepair', 'houseCleaning', 'gardening', 'painting']","[362, 406]","{362: 10, 406: 8}",21,1
997,Constantine,36.282617,6.65403,63,Male,"['windowCleaning', 'painting']","[441, 381]","{441: 1, 381: 6}",16,1
998,Constantine,36.225402,6.50018,62,Female,"['pestControl', 'homeSecurity', 'painting', 'furnitureAssembly']","[473, 497]","{473: 10, 497: 9}",26,1
999,Constantine,36.254679,6.567418,54,Male,"['gardening', 'acRepair', 'furnitureAssembly', 'pestControl']",[417],{417: 8},15,1
1000,Constantine,36.250874,6.628434,23,Male,"['pestControl', 'homeSecurity']",[],{},2,0
1001,Annaba,36.931307,7.620824,37,Male,"['vehicleRepair', 'furnitureAssembly', 'pestControl', 'electricity']",[],{},5,0
1002,Annaba,36.858878,7.711516,19,Female,"['homeSecurity', 'pestControl', 'painting']","[610, 608, 564]","{610: 2, 608: 7, 564: 5}",14,1
1003,Annaba,37.001232,7.711598,48,Female,"['homeSecurity', 'acRepair', 'itSupport', 'furnitureAssembly']","[629, 565, 644]","{629: 4, 565: 3, 644: 7}",18,1
1004,Annaba,37.006691,7.674562,40,Female,"['houseCleaning', 'electricity', 'furnitureAssembly']",[577],{577: 4},14,1
1005,Annaba,36.781541,7.77105,47,Male,"['windowCleaning', 'carpentry', 'furnitureAssembly', 'interiorDesign']",[],{},0,0
1006,Annaba,37.018456,7.633576,40,Male,"['homeSecurity', 'furnitureAssembly']",[],{},5,0
1007,Annaba,36.912041,7.736419,47,Male,"['furnitureAssembly', 'vehicleRepair', 'applianceInstallation', 'painting']","[649, 635, 614]","{649: 8, 635: 10, 614: 1}",23,1
1008,Annaba,36.823597,7.64395,44,Male,"['electricity', 'furnitureAssembly', 'windowCleaning', 'plumbing']","[541, 561, 523]","{541: 6, 561: 7, 523: 4}",26,1
1009,Annaba,37.000926,7.604716,28,Male,"['itSupport', 'homeSecurity']","[617, 516, 564]","{617: 1, 516: 6, 564: 9}",26,1
1010,Annaba,36.986906,7.720931,65,Male,"['pestControl', 'carpentry', 'houseCleaning', 'homeSecurity']",[556],{556: 10},11,1
1011,Annaba,36.824702,7.623173,34,Female,"['acRepair', 'vehicleRepair']",[558],{558: 8},15,1
1012,Annaba,36.933676,7.658491,58,Female,"['pestControl', 'gardening', 'applianceInstallation']","[601, 611]","{601: 4, 611: 1}",6,1
1013,Annaba,36.85899,7.612657,29,Female,"['windowCleaning', 'interiorDesign', 'homeSecurity']","[644, 502, 530]","{644: 9, 502: 5, 530: 6}",27,1
1014,Annaba,37.104915,7.776096,41,Male,"['itSupport', 'applianceInstallation', 'acRepair', 'plumbing']",[509],{509: 10},16,1
1015,Annaba,37.012859,7.782293,44,Female,"['houseCleaning', 'plumbing', 'applianceInstallation']","[640, 571, 507]","{640: 8, 571: 4, 507: 4}",18,1
1016,Annaba,36.882674,7.634101,42,Male,"['electricity', 'plumbing']",[504],{504: 6},7,1
1017,Annaba,36.864566,7.751862,49,Male,"['pestControl', 'itSupport', 'vehicleRepair']",[],{},10,0
1018,Annaba,37.020042,7.769004,60,Male,"['plumbing', 'vehicleRepair', 'homeSecurity', 'interiorDesign']",[510],{510: 10},14,1
1019,Annaba,36.827365,7.603948,33,Male,"['painting', 'gardening']",[503],{503: 3},9,1
1020,Annaba,37.105383,7.772804,35,Male,"['houseCleaning', 'windowCleaning', 'plumbing', 'painting']",[542],{542: 10},20,1
1021,Annaba,36.834971,7.703551,35,Male,"['applianceInstallation', 'electricity', 'vehicleRepair', 'painting']","[612, 559, 515]","{612: 3, 559: 8, 515: 5}",21,1
1022,Annaba,36.901151,7.748558,19,Female,"['windowCleaning', 'furnitureAssembly', 'pestControl', 'painting']","[561, 546, 591]","{561: 8, 546: 9, 591: 8}",34,1
1023,Annaba,36.937421,7.753183,57,Female,"['itSupport', 'gardening', 'electricity', 'furnitureAssembly']",[501],{501: 8},8,1
1024,Annaba,36.98491,7.65619,51,Female,"['vehicleRepair', 'homeSecurity', 'plumbing', 'painting']",[],{},0,0
1025,Annaba,37.08082,7.685297,23,Female,"['interiorDesign', 'applianceInstallation']","[570, 560, 567]","{570: 10, 560: 8, 567: 3}",27,1
1026,Annaba,36.811585,7.64629,32,Female,"['vehicleRepair', 'interiorDesign', 'windowCleaning', 'furnitureAssembly']","[557, 607, 580]","{557: 6, 607: 2, 580: 6}",21,1
1027,Annaba,36.97691,7.678172,39,Male,"['vehicleRepair', 'houseCleaning', 'acRepair']",[550],{550: 6},13,1
1028,Annaba,37.007458,7.790082,28,Female,"['itSupport', 'vehicleRepair', 'electricity', 'applianceInstallation']","[566, 618, 505]","{566: 9, 618: 6, 505: 4}",21,1
1029,Annaba,37.06057,7.774695,43,Male,"['painting', 'homeSecurity']",[],{},8,0
1030,Annaba,36.996431,7.789012,39,Female,"['interiorDesign', 'pestControl', 'windowCleaning', 'acRepair']",[],{},1,0
1031,Annaba,37.083895,7.727709,56,Male,"['furnitureAssembly', 'acRepair']","[543, 604]","{543: 10, 604: 5}",15,1
1032,Annaba,36.826609,7.762252,21,Female,"['homeSecurity', 'houseCleaning', 'gardening']","[606, 514, 564]","{606: 10, 514: 5, 564: 9}",27,1
1033,Annaba,37.070815,7.789588,35,Female,"['painting', 'electricity']",[],{},8,0
1034,Annaba,37.026723,7.782169,40,Male,"['electricity', 'gardening', 'painting']","[551, 586, 538]","{551: 4, 586: 7, 538: 5}",20,1
1035,Annaba,36.91036,7.735493,64,Male,"['acRepair', 'windowCleaning']",[578],{578: 1},9,1
1036,Annaba,36.800788,7.73087,65,Male,"['pestControl', 'applianceInstallation', 'gardening']","[568, 590]","{568: 9, 590: 9}",19,1
1037,Annaba,36.811904,7.680087,54,Female,"['painting', 'applianceInstallation']",[],{},1,0
1038,Annaba,36.906945,7.703898,62,Male,"['carpentry', 'vehicleRepair', 'houseCleaning', 'interiorDesign']",[648],{648: 6},9,1
1039,Annaba,37.061986,7.778859,25,Male,"['plumbing', 'furnitureAssembly']",[],{},9,0
1040,Annaba,36.997246,7.616217,18,Male,"['plumbing', 'furnitureAssembly']",[615],{615: 10},15,1
1041,Annaba,37.042299,7.612917,43,Female,"['windowCleaning', 'carpentry', 'vehicleRepair', 'gardening']",[550],{550: 10},15,1
1042,Annaba,36.937086,7.782922,23,Male,"['carpentry', 'gardening', 'windowCleaning']",[],{},2,0
1043,Annaba,36.947582,7.642997,65,Male,"['vehicleRepair', 'carpentry']","[525, 576, 598]","{525: 7, 576: 8, 598: 6}",22,1
1044,Annaba,37.044112,7.718465,32,Male,"['interiorDesign', 'homeSecurity']","[510, 528, 502]","{510: 7, 528: 3, 502: 6}",22,1
1045,Annaba,37.068579,7.76344,58,Male,"['carpentry', 'vehicleRepair', 'gardening', 'homeSecurity']","[601, 502, 595]","{601: 6, 502: 1, 595: 1}",14,1
1046,Annaba,36.988272,7.648206,18,Female,"['houseCleaning', 'vehicleRepair']",[],{},4,0
1047,Annaba,36.890842,7.75031,39,Male,"['carpentry', 'furnitureAssembly', 'plumbing']",[],{},6,0
1048,Annaba,36.83711,7.660769,47,Female,"['houseCleaning', 'furnitureAssembly']","[544, 543]","{544: 1, 543: 3}",13,1
1049,Annaba,37.006432,7.671596,60,Male,"['vehicleRepair', 'homeSecurity', 'gardening', 'plumbing']",[],{},6,0
1050,Annaba,36.829696,7.686415,25,Female,"['plumbing', 'homeSecurity', 'painting', 'pestControl']",[545],{545: 8},14,1
1051,Annaba,36.928622,7.721278,52,Male,"['plumbing', 'gardening', 'pestControl']",[517],{517: 5},14,1
1052,Annaba,36.966348,7.697586,59,Female,"['plumbing', 'homeSecurity', 'electricity', 'applianceInstallation']",[537],{537: 7},12,1
1053,Annaba,36.889537,7.59437,26,Female,"['interiorDesign', 'applianceInstallation']",[],{},10,0
1054,Annaba,36.832766,7.733995,36,Male,"['electricity', 'pestControl', 'windowCleaning']","[592, 634, 524]","{592: 9, 634: 9, 524: 5}",30,1
1055,Annaba,36.809258,7.621291,26,Male,"['painting', 'itSupport', 'plumbing', 'furnitureAssembly']",[],{},7,0
1056,Annaba,36.943626,7.760017,53,Male,"['houseCleaning', 'acRepair', 'windowCleaning', 'interiorDesign']","[510, 558]","{510: 6, 558: 2}",18,1
1057,Annaba,36.796603,7.665157,34,Male,"['painting', 'furnitureAssembly']",[624],{624: 1},8,1
1058,Annaba,36.825335,7.723308,31,Female,"['interiorDesign', 'applianceInstallation', 'itSupport', 'acRepair']","[560, 630, 519]","{560: 10, 630: 2, 519: 10}",31,1
1059,Annaba,37.011695,7.620018,35,Male,"['vehicleRepair', 'electricity']","[559, 645]","{559: 1, 645: 4}",15,1
1060,Annaba,36.851758,7.689328,42,Male,"['plumbing', 'itSupport', 'interiorDesign']",[560],{560: 6},7,1
1061,Annaba,37.058104,7.627407,19,Male,"['carpentry', 'painting']","[650, 525, 639]","{650: 5, 525: 7, 639: 2}",22,1
1062,Annaba,36.9558,7.639123,45,Male,"['furnitureAssembly', 'gardening']","[616, 628, 544]","{616: 9, 628: 10, 544: 4}",24,1
1063,Annaba,36.847062,7.711748,41,Female,"['furnitureAssembly', 'acRepair', 'applianceInstallation', 'painting']","[586, 521, 509]","{586: 10, 521: 8, 509: 3}",24,1
1064,Annaba,37.059785,7.645449,25,Male,"['vehicleRepair', 'houseCleaning', 'furnitureAssembly', 'carpentry']",[],{},6,0
1065,Annaba,36.977522,7.754992,28,Male,"['vehicleRepair', 'homeSecurity']",[531],{531: 8},18,1
1066,Annaba,36.956047,7.630124,41,Female,"['windowCleaning', 'pestControl']","[599, 585]","{599: 4, 585: 9}",13,1
1067,Annaba,36.850689,7.680691,56,Female,"['vehicleRepair', 'itSupport', 'pestControl']",[614],{614: 7},7,1
1068,Annaba,36.798627,7.6074,47,Male,"['gardening', 'plumbing', 'houseCleaning']",[],{},8,0
1069,Annaba,36.943054,7.625213,48,Male,"['itSupport', 'acRepair', 'houseCleaning']",[602],{602: 5},7,1
1070,Annaba,36.988938,7.672852,54,Male,"['painting', 'furnitureAssembly', 'vehicleRepair']",[],{},1,0
1071,Annaba,36.912535,7.606683,36,Male,"['painting', 'acRepair']",[608],{608: 2},4,1
1072,Annaba,36.861002,7.735294,21,Male,"['houseCleaning', 'itSupport']",[579],{579: 1},2,1
1073,Annaba,36.839632,7.732784,26,Male,"['gardening', 'applianceInstallation']","[506, 633, 587]","{506: 2, 633: 4, 587: 1}",14,1
1074,Annaba,37.033666,7.594763,60,Male,"['vehicleRepair', 'itSupport', 'interiorDesign']",[],{},8,0
1075,Annaba,36.928637,7.653663,59,Male,"['interiorDesign', 'furnitureAssembly', 'electricity']",[535],{535: 6},7,1
1076,Annaba,36.92568,7.708447,65,Male,"['applianceInstallation', 'vehicleRepair', 'acRepair']","[618, 580]","{618: 2, 580: 5}",8,1
1077,Annaba,37.102003,7.75497,26,Female,"['vehicleRepair', 'electricity']","[531, 534]","{531: 8, 534: 4}",18,1
1078,Annaba,36.928549,7.614539,19,Female,"['interiorDesign', 'houseCleaning']",[577],{577: 8},10,1
1079,Annaba,36.845008,7.689125,32,Female,"['windowCleaning', 'houseCleaning', 'pestControl', 'vehicleRepair']",[559],{559: 2},3,1
1080,Annaba,36.847378,7.796231,39,Male,"['gardening', 'carpentry', 'applianceInstallation']",[514],{514: 1},2,1
1081,Annaba,37.087927,7.717942,47,Male,"['interiorDesign', 'itSupport', 'houseCleaning', 'painting']","[584, 646]","{584: 6, 646: 7}",22,1
1082,Annaba,36.969468,7.624685,18,Male,"['carpentry', 'homeSecurity', 'electricity', 'gardening']",[],{},5,0
1083,Annaba,37.031471,7.674666,64,Male,"['itSupport', 'vehicleRepair', 'carpentry', 'interiorDesign']",[],{},2,0
1084,Annaba,36.858317,7.649444,27,Female,"['itSupport', 'electricity']",[],{},0,0
1085,Annaba,36.975559,7.652164,37,Male,"['pestControl', 'furnitureAssembly', 'electricity']",[544],{544: 9},13,1
1086,Annaba,36.838856,7.664022,47,Female,"['acRepair', 'houseCleaning', 'itSupport']",[509],{509: 9},12,1
1087,Annaba,36.947788,7.736097,60,Male,"['vehicleRepair', 'furnitureAssembly', 'pestControl', 'applianceInstallation']",[],{},0,0
1088,Annaba,36.88726,7.682798,37,Female,"['acRepair', 'electricity', 'houseCleaning']",[],{},9,0
1089,Annaba,36.97658,7.635001,54,Female,"['applianceInstallation', 'pestControl']","[575, 568, 545]","{575: 5, 568: 4, 545: 4}",22,1
1090,Annaba,36.867768,7.749769,33,Male,"['vehicleRepair', 'plumbing', 'acRepair']",[558],{558: 8},16,1
1091,Annaba,37.080108,7.720152,33,Female,"['homeSecurity', 'houseCleaning', 'interiorDesign']","[560, 596]","{560: 8, 596: 3}",13,1
1092,Annaba,36.895145,7.742749,45,Male,"['painting', 'gardening']",[],{},5,0
1093,Annaba,37.069236,7.741951,53,Female,"['houseCleaning', 'acRepair', 'gardening', 'interiorDesign']",[621],{621: 4},13,1
1094,Annaba,36.819498,7.726983,25,Female,"['homeSecurity', 'applianceInstallation', 'painting', 'furnitureAssembly']",[],{},5,0
1095,Annaba,36.963422,7.608417,41,Female,"['homeSecurity', 'acRepair', 'plumbing', 'painting']","[610, 521, 621]","{610: 10, 521: 7, 621: 9}",33,1
1096,Annaba,36.81704,7.752392,33,Male,"['vehicleRepair', 'carpentry', 'acRepair', 'houseCleaning']","[604, 640, 513]","{604: 9, 640: 8, 513: 3}",23,1
1097,Annaba,36.954698,7.804443,19,Female,"['homeSecurity', 'painting']","[516, 502]","{516: 6, 502: 10}",26,1
1098,Annaba,36.97291,7.718116,26,Male,"['windowCleaning', 'electricity']",[],{},5,0
1099,Annaba,37.043462,7.773374,52,Male,"['furnitureAssembly', 'windowCleaning', 'carpentry', 'itSupport']","[556, 619, 561]","{556: 4, 619: 10, 561: 3}",27,1
1100,Annaba,37.041705,7.709678,62,Male,"['applianceInstallation', 'carpentry', 'houseCleaning', 'interiorDesign']","[597, 556]","{597: 8, 556: 5}",20,1
1101,Annaba,37.010056,7.746748,53,Male,"['vehicleRepair', 'painting', 'pestControl']",[],{},6,0
1102,Annaba,37.065524,7.677646,21,Male,"['houseCleaning', 'interiorDesign']","[510, 640]","{510: 5, 640: 3}",16,1
1103,Annaba,36.847688,7.682648,25,Female,"['houseCleaning', 'applianceInstallation', 'plumbing']",[],{},6,0
1104,Annaba,37.102481,7.79031,51,Female,"['gardening', 'vehicleRepair', 'itSupport']",[522],{522: 5},6,1
1105,Annaba,36.965364,7.77201,60,Male,"['applianceInstallation', 'electricity']",[],{},10,0
1106,Annaba,36.995484,7.765489,49,Male,"['painting', 'homeSecurity']",[515],{515: 9},19,1
1107,Annaba,37.036307,7.643126,51,Female,"['vehicleRepair', 'applianceInstallation', 'carpentry', 'houseCleaning']",[],{},10,0
1108,Annaba,36.970147,7.746613,39,Male,"['plumbing', 'gardening', 'itSupport', 'houseCleaning']","[536, 623, 503]","{536: 10, 623: 2, 503: 4}",25,1
1109,Annaba,37.050168,7.64218,33,Female,"['homeSecurity', 'furnitureAssembly', 'acRepair', 'houseCleaning']","[553, 604, 640]","{553: 1, 604: 5, 640: 9}",18,1
1110,Annaba,36.834452,7.697183,39,Male,"['furnitureAssembly', 'interiorDesign', 'vehicleRepair', 'applianceInstallation']","[584, 596]","{584: 10, 596: 2}",17,1
1111,Annaba,36.789853,7.632663,63,Female,"['carpentry', 'homeSecurity', 'interiorDesign']","[648, 643, 564]","{648: 1, 643: 9, 564: 6}",23,1
1112,Annaba,37.06264,7.778052,56,Female,"['applianceInstallation', 'carpentry']","[525, 648, 639]","{525: 2, 648: 9, 639: 8}",19,1
1113,Annaba,37.044255,7.630663,61,Male,"['plumbing', 'interiorDesign']",[],{},8,0
1114,Annaba,36.925371,7.744142,31,Male,"['electricity', 'pestControl', 'acRepair', 'interiorDesign']","[517, 569]","{517: 7, 569: 4}",21,1
1115,Annaba,36.999551,7.633925,25,Male,"['interiorDesign', 'vehicleRepair']","[646, 614, 510]","{646: 8, 614: 7, 510: 2}",20,1
1116,Annaba,36.888091,7.735547,56,Female,"['gardening', 'vehicleRepair', 'applianceInstallation']","[506, 576]","{506: 8, 576: 4}",15,1
1117,Annaba,36.963542,7.736518,55,Male,"['homeSecurity', 'windowCleaning']","[516, 613]","{516: 4, 613: 4}",17,1
1118,Annaba,36.831342,7.758436,18,Female,"['applianceInstallation', 'gardening']",[616],{616: 9},17,1
1119,Annaba,36.999833,7.704614,40,Female,"['itSupport', 'carpentry']","[573, 617]","{573: 6, 617: 5}",11,1
1120,Annaba,36.893956,7.650512,20,Female,"['furnitureAssembly', 'applianceInstallation', 'electricity', 'painting']",[515],{515: 4},9,1
1121,Annaba,36.841441,7.751862,57,Female,"['homeSecurity', 'painting', 'itSupport']",[608],{608: 6},13,1
1122,Annaba,37.037254,7.629135,27,Female,"['carpentry', 'itSupport']","[573, 605]","{573: 2, 605: 4}",6,1
1123,Annaba,36.845545,7.715769,31,Female,"['applianceInstallation', 'gardening']","[547, 590]","{547: 3, 590: 1}",13,1
1124,Annaba,36.954006,7.645626,43,Male,"['pestControl', 'vehicleRepair', 'electricity', 'itSupport']",[],{},1,0
1125,Annaba,36.824714,7.669091,50,Female,"['applianceInstallation', 'vehicleRepair', 'windowCleaning', 'houseCleaning']","[541, 612, 531]","{541: 7, 612: 4, 531: 9}",28,1
1126,Annaba,36.924164,7.619041,19,Female,"['pestControl', 'carpentry', 'windowCleaning']",[569],{569: 3},5,1
1127,Annaba,36.967984,7.794351,52,Male,"['acRepair', 'applianceInstallation', 'houseCleaning']",[547],{547: 6},7,1
1128,Annaba,36.898237,7.625318,26,Female,"['homeSecurity', 'acRepair', 'carpentry', 'gardening']",[610],{610: 5},9,1
1129,Annaba,36.847292,7.723162,31,Female,"['windowCleaning', 'applianceInstallation', 'plumbing']","[508, 547]","{508: 8, 547: 8}",22,1
1130,Annaba,36.852509,7.62723,38,Female,"['itSupport', 'windowCleaning', 'acRepair']","[609, 524]","{609: 10, 524: 10}",23,1
1131,Annaba,37.000242,7.638601,65,Male,"['plumbing', 'windowCleaning', 'itSupport', 'vehicleRepair']","[540, 598, 550]","{540: 8, 598: 7, 550: 4}",20,1
1132,Annaba,37.052711,7.669587,48,Male,"['interiorDesign', 'windowCleaning', 'vehicleRepair']","[598, 572]","{598: 2, 572: 6}",13,1
1133,Annaba,36.821099,7.757928,58,Male,"['itSupport', 'vehicleRepair', 'acRepair', 'houseCleaning']",[605],{605: 6},12,1
1134,Annaba,36.832932,7.69105,49,Male,"['itSupport', 'pestControl', 'houseCleaning']",[],{},8,0
1135,Annaba,36.923466,7.742752,38,Male,"['pestControl', 'applianceInstallation', 'windowCleaning', 'painting']",[],{},2,0
1136,Annaba,36.992888,7.764849,41,Female,"['acRepair', 'pestControl', 'gardening']",[553],{553: 10},18,1
1137,Annaba,36.805366,7.799045,49,Female,"['applianceInstallation', 'windowCleaning']",[611],{611: 2},9,1
1138,Annaba,37.077969,7.701378,49,Male,"['painting', 'pestControl', 'carpentry', 'houseCleaning']",[],{},7,0
1139,Annaba,36.997213,7.736098,28,Female,"['homeSecurity', 'houseCleaning', 'acRepair']",[],{},9,0
1140,Annaba,36.890333,7.66767,38,Male,"['gardening', 'acRepair']",[503],{503: 3},3,1
1141,Annaba,36.857173,7.729217,36,Male,"['applianceInstallation', 'houseCleaning']",[513],{513: 7},12,1
1142,Annaba,36.960952,7.643944,48,Female,"['plumbing', 'vehicleRepair']","[529, 615]","{529: 5, 615: 4}",11,1
1143,Annaba,36.911034,7.78071,26,Female,"['houseCleaning', 'windowCleaning', 'gardening']",[513],{513: 6},12,1
1144,Annaba,36.959729,7.632177,56,Female,"['vehicleRepair', 'itSupport', 'furnitureAssembly']",[],{},8,0
1145,Annaba,37.094482,7.734281,46,Female,"['gardening', 'interiorDesign', 'houseCleaning', 'pestControl']","[503, 606]","{503: 4, 606: 4}",13,1
1146,Annaba,36.833188,7.733743,46,Male,"['carpentry', 'itSupport']","[648, 650]","{648: 3, 650: 9}",17,1
1147,Annaba,36.979483,7.647045,33,Male,"['furnitureAssembly', 'windowCleaning', 'electricity', 'vehicleRepair']","[565, 592, 578]","{565: 1, 592: 1, 578: 10}",16,1
1148,Annaba,36.973961,7.775673,39,Male,"['pestControl', 'carpentry']","[591, 636, 545]","{591: 7, 636: 3, 545: 4}",16,1
1149,Annaba,36.814184,7.62211,34,Female,"['vehicleRepair', 'itSupport', 'acRepair']",[552],{552: 9},15,1
1150,Annaba,36.859074,7.78521,55,Female,"['electricity', 'painting', 'windowCleaning']",[505],{505: 9},10,1
1151,Annaba,37.054256,7.744582,48,Female,"['itSupport', 'acRepair']",[617],{617: 9},14,1
1152,Annaba,37.080049,7.709003,30,Male,"['painting', 'interiorDesign', 'acRepair', 'electricity']",[],{},1,0
1153,Annaba,36.959349,7.681634,58,Male,"['plumbing', 'windowCleaning', 'applianceInstallation', 'electricity']","[504, 549]","{504: 1, 549: 3}",9,1
1154,Annaba,36.910765,7.669305,21,Female,"['carpentry', 'gardening', 'interiorDesign', 'painting']",[506],{506: 4},8,1
1155,Annaba,36.951584,7.627469,60,Female,"['gardening', 'applianceInstallation', 'homeSecurity', 'pestControl']","[569, 613]","{569: 7, 613: 2}",11,1
1156,Annaba,36.826708,7.632773,19,Female,"['homeSecurity', 'houseCleaning']",[],{},10,0
1157,Annaba,36.869443,7.687459,58,Female,"['homeSecurity', 'applianceInstallation', 'pestControl']","[533, 649, 569]","{533: 2, 649: 4, 569: 3}",16,1
1158,Annaba,36.850088,7.682898,26,Male,"['windowCleaning', 'plumbing', 'applianceInstallation', 'acRepair']",[],{},2,0
1159,Annaba,37.083969,7.776881,26,Male,"['homeSecurity', 'windowCleaning', 'vehicleRepair']",[645],{645: 9},15,1
1160,Annaba,37.083792,7.696164,37,Female,"['itSupport', 'houseCleaning']","[563, 579]","{563: 2, 579: 8}",13,1
1161,Annaba,37.108311,7.763141,31,Female,"['plumbing', 'pestControl', 'gardening', 'windowCleaning']",[],{},5,0
1162,Annaba,37.058867,7.686733,40,Female,"['painting', 'pestControl']",[],{},2,0
1163,Annaba,37.083459,7.710865,36,Male,"['windowCleaning', 'vehicleRepair', 'gardening']",[],{},9,0
1164,Annaba,36.883786,7.671502,41,Male,"['plumbing', 'itSupport', 'furnitureAssembly']","[507, 511]","{507: 7, 511: 8}",15,1
1165,Annaba,36.933008,7.700504,18,Female,"['acRepair', 'painting']","[553, 519, 594]","{553: 4, 519: 6, 594: 3}",19,1
1166,Annaba,36.917638,7.626626,43,Female,"['acRepair', 'itSupport', 'vehicleRepair']","[576, 609]","{576: 3, 609: 1}",12,1
1167,Annaba,36.951528,7.660965,19,Female,"['pestControl', 'houseCleaning', 'itSupport', 'furnitureAssembly']","[533, 527]","{533: 9, 527: 7}",17,1
1168,Annaba,36.893642,7.655364,62,Female,"['houseCleaning', 'plumbing', 'painting', 'acRepair']",[],{},7,0
1169,Annaba,37.080011,7.762486,51,Female,"['applianceInstallation', 'gardening']","[628, 595, 611]","{628: 5, 595: 3, 611: 1}",18,1
1170,Annaba,36.991191,7.62762,40,Male,"['pestControl', 'gardening', 'houseCleaning']","[631, 577]","{631: 3, 577: 7}",14,1
