user_id,city,location_x,location_y,age,gender,service_categories_interest,reviewed_service_ids,click_count_per_service,total_service_views,clicked
1003,Annaba,37.018252,7.770456,41,Female,"['furnitureAssembly', 'pestControl', 'houseCleaning']","[520, 538, 598]","{520: 10, 538: 10, 598: 1}",22,1
1004,Annaba,36.820789,7.769864,53,Female,"['windowCleaning', 'houseCleaning']",[],{},5,0
1005,Annaba,37.061505,7.758833,22,Male,"['carpentry', 'houseCleaning']","[620, 501]","{620: 9, 501: 4}",22,1
1006,Annaba,36.808051,7.666683,65,Female,"['houseCleaning', 'homeSecurity']","[598, 529]","{598: 4, 529: 9}",17,1
1007,Annaba,37.061802,7.595246,61,Female,"['applianceInstallation', 'houseCleaning']",[538],{538: 3},9,1
1008,Annaba,36.842602,7.675655,38,Female,['houseCleaning'],[],{},10,0
1009,Annaba,36.946992,7.647696,41,Female,"['furnitureAssembly', 'carpentry', 'houseCleaning']","[591, 622]","{591: 9, 622: 2}",16,1
1010,Annaba,37.07594,7.726645,27,Male,"['carpentry', 'houseCleaning']",[],{},10,0
1011,Annaba,37.081613,7.738306,30,Female,"['plumbing', 'interiorDesign', 'houseCleaning']",[586],{586: 8},10,1
1012,Annaba,36.94672,7.754558,54,Female,"['furnitureAssembly', 'interiorDesign', 'houseCleaning']",[541],{541: 5},11,1
1013,Annaba,36.807421,7.797938,25,Female,"['applianceInstallation', 'houseCleaning']","[629, 535, 639]","{629: 3, 535: 1, 639: 5}",10,1
1014,Annaba,37.024699,7.71246,53,Female,"['interiorDesign', 'houseCleaning']","[597, 588]","{597: 7, 588: 1}",8,1
1015,Annaba,37.00886,7.69677,36,Male,"['acRepair', 'houseCleaning']","[520, 538, 592]","{520: 3, 538: 9, 592: 9}",22,1
1016,Annaba,37.046852,7.659672,24,Male,"['pestControl', 'houseCleaning']",[553],{553: 5},12,1
1017,Annaba,36.890699,7.745598,22,Male,"['acRepair', 'applianceInstallation', 'houseCleaning']",[],{},6,0
1018,Annaba,36.824667,7.791389,22,Male,"['gardening', 'electricity', 'houseCleaning']",[],{},10,0
1019,Annaba,37.027182,7.797673,55,Male,"['windowCleaning', 'painting', 'houseCleaning']","[537, 506]","{537: 8, 506: 7}",24,1
1020,Annaba,36.899488,7.767786,62,Female,"['pestControl', 'houseCleaning']",[],{},7,0
1021,Annaba,37.038654,7.686961,18,Female,"['windowCleaning', 'applianceInstallation', 'electricity']","[603, 645]","{603: 1, 645: 2}",6,1
1022,Annaba,37.094932,7.615519,19,Male,"['pestControl', 'electricity', 'furnitureAssembly']","[595, 577]","{595: 1, 577: 10}",17,1
1023,Annaba,36.929199,7.731172,38,Male,"['furnitureAssembly', 'electricity', 'painting']",[607],{607: 7},7,1
1024,Annaba,36.91299,7.686206,61,Male,['electricity'],[595],{595: 8},9,1
1025,Annaba,36.875746,7.689861,45,Female,"['plumbing', 'electricity', 'painting']","[640, 603, 575]","{640: 4, 603: 4, 575: 9}",17,1
1026,Annaba,36.85436,7.700742,28,Female,"['gardening', 'windowCleaning', 'electricity']","[584, 648, 596]","{584: 9, 648: 9, 596: 4}",22,1
1027,Annaba,36.886165,7.661114,34,Male,"['windowCleaning', 'electricity', 'painting']","[649, 628, 632]","{649: 2, 628: 1, 632: 1}",4,1
1028,Annaba,36.957629,7.733423,47,Female,"['electricity', 'homeSecurity']",[],{},9,0
1029,Annaba,36.972257,7.631726,43,Male,"['electricity', 'homeSecurity']",[632],{632: 10},16,1
1030,Annaba,36.930635,7.690372,39,Male,['electricity'],"[596, 504]","{596: 2, 504: 10}",22,1
1031,Annaba,37.05595,7.793594,57,Male,"['windowCleaning', 'electricity']",[608],{608: 1},5,1
1032,Annaba,36.86281,7.79832,20,Female,"['electricity', 'furnitureAssembly']","[587, 534, 504]","{587: 8, 534: 2, 504: 9}",24,1
1033,Annaba,36.853443,7.702976,57,Female,"['gardening', 'electricity']","[645, 580]","{645: 10, 580: 2}",22,1
1034,Annaba,36.809782,7.61703,41,Male,"['pestControl', 'electricity', 'painting']",[595],{595: 6},16,1
1035,Annaba,36.881792,7.662386,50,Female,"['pestControl', 'electricity']",[],{},3,0
1036,Annaba,36.851263,7.689506,46,Female,"['applianceInstallation', 'interiorDesign', 'electricity']","[646, 639, 572]","{646: 9, 639: 8, 572: 4}",21,1
1037,Annaba,37.033119,7.750144,18,Female,"['electricity', 'painting']",[583],{583: 6},7,1
1038,Annaba,36.988027,7.709809,42,Female,"['electricity', 'carpentry']",[584],{584: 2},12,1
1039,Annaba,36.877833,7.75093,53,Female,"['acRepair', 'electricity']",[],{},2,0
1040,Annaba,36.91646,7.729372,43,Male,"['applianceInstallation', 'electricity']","[535, 528]","{535: 3, 528: 9}",19,1
1041,Annaba,36.799547,7.744555,40,Female,"['plumbing', 'interiorDesign', 'gardening']",[],{},9,0
1042,Annaba,36.956106,7.652276,39,Male,"['plumbing', 'applianceInstallation', 'carpentry']","[624, 556]","{624: 3, 556: 10}",21,1
1043,Annaba,36.891481,7.619404,29,Male,"['plumbing', 'applianceInstallation', 'houseCleaning']",[],{},5,0
1044,Annaba,36.841076,7.802576,37,Male,"['plumbing', 'pestControl', 'furnitureAssembly']",[],{},0,0
1045,Annaba,36.869985,7.674957,23,Male,"['plumbing', 'houseCleaning', 'homeSecurity']","[644, 541]","{644: 6, 541: 4}",12,1
1046,Annaba,37.077076,7.634921,49,Male,['plumbing'],[604],{604: 4},6,1
1047,Annaba,36.967475,7.747631,53,Female,"['plumbing', 'furnitureAssembly', 'gardening']","[591, 580, 594]","{591: 9, 580: 8, 594: 1}",24,1
1048,Annaba,36.835358,7.640928,38,Female,"['plumbing', 'electricity', 'homeSecurity']","[607, 532]","{607: 7, 532: 8}",25,1
1049,Annaba,36.896469,7.774446,65,Female,"['plumbing', 'itSupport']","[586, 562]","{586: 10, 562: 5}",23,1
1050,Annaba,36.893666,7.626713,39,Female,"['plumbing', 'painting', 'furnitureAssembly']","[635, 638, 543]","{635: 4, 638: 6, 543: 6}",21,1
1051,Annaba,36.923305,7.608765,31,Female,"['plumbing', 'houseCleaning']","[568, 514]","{568: 8, 514: 8}",18,1
1052,Annaba,36.859815,7.655663,25,Female,"['plumbing', 'applianceInstallation']",[544],{544: 5},11,1
1053,Annaba,36.829205,7.673088,47,Female,"['plumbing', 'electricity', 'vehicleRepair']",[645],{645: 5},6,1
1054,Annaba,36.866759,7.668258,26,Female,"['plumbing', 'furnitureAssembly']",[591],{591: 1},10,1
1055,Annaba,36.864589,7.742892,38,Male,"['plumbing', 'interiorDesign', 'vehicleRepair']",[515],{515: 4},8,1
1056,Annaba,37.006754,7.801203,30,Female,"['plumbing', 'interiorDesign', 'carpentry']",[618],{618: 7},10,1
1057,Annaba,36.955657,7.635311,35,Male,"['plumbing', 'carpentry']","[623, 602]","{623: 9, 602: 7}",16,1
1058,Annaba,36.891513,7.658064,53,Female,['plumbing'],"[575, 562]","{575: 7, 562: 6}",20,1
1059,Annaba,36.940449,7.725104,28,Male,"['plumbing', 'furnitureAssembly']",[562],{562: 5},13,1
1060,Annaba,36.997719,7.69099,44,Male,"['plumbing', 'gardening']",[],{},9,0
1061,Annaba,37.021753,7.764618,24,Female,['gardening'],"[509, 647]","{509: 4, 647: 8}",16,1
1062,Annaba,36.913979,7.759457,30,Female,"['gardening', 'plumbing']",[],{},1,0
1063,Annaba,36.859822,7.727176,42,Female,"['gardening', 'windowCleaning', 'interiorDesign']",[561],{561: 4},14,1
1064,Annaba,36.913274,7.676141,36,Female,"['gardening', 'carpentry', 'painting']","[599, 620, 638]","{599: 6, 620: 9, 638: 2}",20,1
1065,Annaba,36.980569,7.682576,38,Male,"['gardening', 'itSupport', 'furnitureAssembly']","[626, 531]","{626: 9, 531: 5}",22,1
1066,Annaba,36.982681,7.739234,36,Female,"['gardening', 'houseCleaning']",[622],{622: 8},15,1
1067,Annaba,36.883262,7.605158,40,Male,"['gardening', 'electricity', 'carpentry']",[],{},8,0
1068,Annaba,36.902318,7.742788,37,Female,"['gardening', 'pestControl']","[585, 647, 609]","{585: 4, 647: 3, 609: 10}",18,1
1069,Annaba,37.056953,7.761568,58,Male,"['gardening', 'vehicleRepair']",[617],{617: 3},8,1
1070,Annaba,36.892316,7.685509,39,Male,"['gardening', 'windowCleaning']","[569, 647, 613]","{569: 1, 647: 5, 613: 5}",21,1
1071,Annaba,36.900036,7.63252,43,Male,"['gardening', 'acRepair', 'vehicleRepair']","[592, 633, 634]","{592: 9, 633: 9, 634: 8}",26,1
1072,Annaba,37.109502,7.696535,65,Male,"['gardening', 'painting', 'plumbing']","[604, 542]","{604: 10, 542: 4}",18,1
1073,Annaba,36.929479,7.727306,61,Female,"['gardening', 'interiorDesign', 'electricity']","[647, 607]","{647: 7, 607: 10}",21,1
1074,Annaba,36.960673,7.80243,39,Female,"['gardening', 'itSupport', 'homeSecurity']",[548],{548: 5},5,1
1075,Annaba,37.067212,7.653675,59,Male,"['gardening', 'carpentry', 'homeSecurity']","[525, 623]","{525: 10, 623: 7}",17,1
1076,Annaba,37.04959,7.679043,48,Female,"['gardening', 'windowCleaning', 'houseCleaning']","[564, 520, 529]","{564: 3, 520: 4, 529: 9}",19,1
1077,Annaba,36.840494,7.661845,55,Male,"['gardening', 'interiorDesign', 'furnitureAssembly']","[600, 534, 566]","{600: 1, 534: 9, 566: 6}",17,1
1078,Annaba,36.821615,7.649846,59,Male,"['gardening', 'windowCleaning', 'furnitureAssembly']","[580, 537]","{580: 4, 537: 3}",14,1
1079,Annaba,36.880907,7.75658,65,Male,"['gardening', 'interiorDesign']","[597, 588]","{597: 3, 588: 10}",20,1
1080,Annaba,37.022204,7.792925,47,Male,"['gardening', 'applianceInstallation']","[576, 639, 574]","{576: 3, 639: 2, 574: 10}",20,1
1081,Annaba,36.905338,7.688457,34,Male,"['pestControl', 'carpentry', 'painting']","[590, 559]","{590: 4, 559: 7}",17,1
1082,Annaba,37.03964,7.704307,61,Female,"['acRepair', 'pestControl', 'painting']","[557, 601, 605]","{557: 1, 601: 7, 605: 5}",22,1
1083,Annaba,36.870227,7.772772,54,Female,"['applianceInstallation', 'painting']",[],{},9,0
1084,Annaba,37.047507,7.800047,38,Male,"['pestControl', 'painting']","[527, 630]","{527: 5, 630: 4}",13,1
1085,Annaba,36.974777,7.760766,47,Female,"['acRepair', 'windowCleaning', 'painting']","[592, 608]","{592: 9, 608: 8}",19,1
1086,Annaba,36.858127,7.636043,41,Male,"['itSupport', 'painting']",[579],{579: 8},18,1
1087,Annaba,37.008746,7.774637,57,Male,"['carpentry', 'painting']","[618, 583]","{618: 1, 583: 7}",13,1
1088,Annaba,37.058115,7.70394,34,Male,"['plumbing', 'vehicleRepair', 'painting']","[543, 515, 552]","{543: 1, 515: 9, 552: 10}",28,1
1089,Annaba,36.947647,7.630204,18,Male,"['plumbing', 'itSupport', 'painting']",[],{},5,0
1090,Annaba,37.029039,7.624256,42,Female,"['electricity', 'painting']","[596, 612, 587]","{596: 1, 612: 9, 587: 5}",15,1
1091,Annaba,36.866069,7.659221,57,Male,['painting'],[638],{638: 6},15,1
1092,Annaba,36.860678,7.757793,54,Male,"['painting', 'homeSecurity']","[630, 525]","{630: 6, 525: 8}",21,1
1093,Annaba,36.87313,7.63948,65,Female,"['windowCleaning', 'painting']",[565],{565: 9},16,1
1094,Annaba,37.119522,7.673146,20,Female,"['interiorDesign', 'painting']","[649, 540, 611]","{649: 6, 540: 7, 611: 10}",33,1
1095,Annaba,36.837945,7.781988,25,Female,"['windowCleaning', 'interiorDesign', 'painting']","[545, 649, 583]","{545: 4, 649: 7, 583: 4}",23,1
1096,Annaba,36.898395,7.679576,29,Male,['painting'],"[552, 583, 630]","{552: 3, 583: 1, 630: 6}",10,1
1097,Annaba,36.953214,7.631227,21,Female,"['vehicleRepair', 'itSupport', 'painting']",[558],{558: 4},10,1
1098,Annaba,37.079491,7.744175,60,Male,"['houseCleaning', 'painting']","[501, 622, 553]","{501: 4, 622: 10, 553: 10}",29,1
1099,Annaba,37.070066,7.620961,51,Male,"['acRepair', 'painting']",[605],{605: 9},12,1
1100,Annaba,36.896934,7.697869,18,Female,"['acRepair', 'painting']","[503, 542, 533]","{503: 10, 542: 3, 533: 4}",26,1
1101,Annaba,37.031002,7.685027,31,Male,"['applianceInstallation', 'carpentry']",[505],{505: 4},5,1
1102,Annaba,36.85895,7.779473,57,Male,"['carpentry', 'houseCleaning']",[],{},6,0
1103,Annaba,37.069678,7.613425,42,Female,"['applianceInstallation', 'pestControl', 'carpentry']","[629, 599, 643]","{629: 6, 599: 8, 643: 6}",26,1
1104,Annaba,36.840359,7.781297,51,Female,"['itSupport', 'carpentry', 'homeSecurity']","[579, 525, 559]","{579: 10, 525: 3, 559: 1}",14,1
1105,Annaba,36.988305,7.678865,30,Male,['carpentry'],[590],{590: 9},19,1
1106,Annaba,36.924231,7.781132,64,Male,"['electricity', 'carpentry']",[589],{589: 10},14,1
1107,Annaba,36.934052,7.755255,49,Female,"['vehicleRepair', 'carpentry', 'furnitureAssembly']","[536, 516]","{536: 4, 516: 9}",18,1
1108,Annaba,37.074928,7.651117,25,Female,"['carpentry', 'homeSecurity']",[],{},5,0
1109,Annaba,36.963476,7.640156,40,Male,"['electricity', 'carpentry', 'painting']",[],{},4,0
1110,Annaba,37.004267,7.733805,52,Female,"['acRepair', 'carpentry']",[517],{517: 4},12,1
1111,Annaba,36.899059,7.657679,36,Male,"['pestControl', 'carpentry']",[555],{555: 9},19,1
1112,Annaba,37.043098,7.67803,30,Male,"['gardening', 'carpentry']","[589, 505]","{589: 6, 505: 6}",19,1
1113,Annaba,36.932419,7.788643,46,Male,"['plumbing', 'carpentry']","[544, 505, 514]","{544: 5, 505: 6, 514: 5}",18,1
1114,Annaba,37.071135,7.783125,45,Female,"['plumbing', 'carpentry']","[599, 521]","{599: 9, 521: 1}",10,1
1115,Annaba,36.916403,7.719027,24,Female,"['carpentry', 'painting']",[602],{602: 1},3,1
1116,Annaba,36.83664,7.745827,38,Male,"['pestControl', 'carpentry']","[601, 590]","{601: 1, 590: 10}",19,1
1117,Annaba,37.041276,7.680696,47,Female,"['applianceInstallation', 'carpentry']",[],{},8,0
1118,Annaba,37.045017,7.76192,64,Female,"['plumbing', 'carpentry']","[514, 573]","{514: 4, 573: 3}",10,1
1119,Annaba,36.812057,7.630652,46,Male,"['vehicleRepair', 'carpentry']",[],{},2,0
1120,Annaba,37.051372,7.758544,31,Male,"['acRepair', 'carpentry']","[621, 517, 599]","{621: 2, 517: 6, 599: 4}",20,1
1121,Annaba,36.893756,7.721854,32,Male,"['pestControl', 'painting', 'homeSecurity']",[522],{522: 9},14,1
1122,Annaba,37.029869,7.636434,20,Female,"['pestControl', 'itSupport']",[579],{579: 3},10,1
1123,Annaba,37.070409,7.639923,60,Female,"['acRepair', 'applianceInstallation', 'pestControl']","[507, 528]","{507: 7, 528: 3}",11,1
1124,Annaba,36.995412,7.654936,23,Female,"['vehicleRepair', 'pestControl', 'homeSecurity']",[601],{601: 6},11,1
1125,Annaba,37.071079,7.711819,31,Male,"['pestControl', 'interiorDesign']","[636, 610, 643]","{636: 8, 610: 8, 643: 7}",32,1
1126,Annaba,36.807583,7.638076,62,Female,"['applianceInstallation', 'pestControl', 'interiorDesign']","[555, 585]","{555: 8, 585: 3}",17,1
1127,Annaba,36.935564,7.722882,43,Male,"['plumbing', 'pestControl']","[604, 575, 544]","{604: 10, 575: 10, 544: 8}",28,1
1128,Annaba,37.028167,7.786961,56,Male,"['pestControl', 'carpentry']",[602],{602: 1},1,1
1129,Annaba,36.850774,7.622084,59,Female,"['pestControl', 'homeSecurity']",[],{},8,0
1130,Annaba,36.861328,7.717785,22,Male,"['windowCleaning', 'pestControl']","[609, 637]","{609: 8, 637: 5}",15,1
1131,Annaba,36.99505,7.77055,32,Male,"['houseCleaning', 'pestControl', 'painting']","[598, 583]","{598: 3, 583: 1}",9,1
1132,Annaba,36.948736,7.644746,18,Male,"['plumbing', 'applianceInstallation', 'pestControl']","[601, 571, 514]","{601: 8, 571: 6, 514: 1}",15,1
1133,Annaba,37.0602,7.727472,48,Female,"['acRepair', 'pestControl', 'homeSecurity']",[],{},2,0
1134,Annaba,37.083403,7.698657,37,Female,"['gardening', 'pestControl', 'painting']",[585],{585: 10},12,1
1135,Annaba,36.937974,7.783133,24,Female,"['pestControl', 'houseCleaning']","[568, 643]","{568: 10, 643: 7}",18,1
1136,Annaba,37.034554,7.721191,60,Male,"['acRepair', 'pestControl', 'houseCleaning']","[519, 601, 517]","{519: 4, 601: 3, 517: 6}",23,1
1137,Annaba,37.016679,7.699217,36,Male,"['pestControl', 'carpentry', 'interiorDesign']","[559, 507]","{559: 6, 507: 3}",15,1
1138,Annaba,36.922421,7.70948,54,Male,"['pestControl', 'electricity']",[532],{532: 1},4,1
1139,Annaba,36.829201,7.694923,51,Male,"['plumbing', 'pestControl']","[544, 514, 636]","{544: 9, 514: 5, 636: 7}",25,1
1140,Annaba,36.867674,7.751344,22,Male,"['pestControl', 'itSupport']","[527, 626]","{527: 1, 626: 7}",15,1
1141,Annaba,36.960916,7.751292,65,Male,"['acRepair', 'carpentry']","[614, 550, 557]","{614: 5, 550: 1, 557: 3}",10,1
1142,Annaba,36.91434,7.749337,34,Male,"['acRepair', 'homeSecurity']",[633],{633: 4},7,1
1143,Annaba,36.857974,7.665088,59,Female,"['acRepair', 'windowCleaning', 'houseCleaning']","[519, 634]","{519: 6, 634: 7}",23,1
1144,Annaba,36.937712,7.626976,34,Female,"['acRepair', 'gardening']",[550],{550: 1},11,1
1145,Annaba,36.991596,7.64394,35,Female,"['acRepair', 'plumbing']",[],{},4,0
1146,Annaba,36.827928,7.694691,62,Male,"['acRepair', 'pestControl', 'electricity']",[],{},2,0
1147,Annaba,36.975631,7.685945,45,Male,"['acRepair', 'homeSecurity', 'gardening']","[625, 633, 517]","{625: 6, 633: 6, 517: 1}",16,1
1148,Annaba,37.009129,7.782621,41,Male,"['acRepair', 'windowCleaning', 'pestControl']",[],{},3,0
1149,Annaba,37.064195,7.754136,31,Female,"['acRepair', 'electricity', 'carpentry']","[532, 504, 603]","{532: 8, 504: 3, 603: 1}",22,1
1150,Annaba,37.061861,7.656808,49,Female,"['acRepair', 'applianceInstallation', 'interiorDesign']",[550],{550: 4},12,1
1151,Annaba,37.053549,7.673581,23,Female,"['acRepair', 'electricity', 'plumbing']",[],{},3,0
1152,Annaba,36.997393,7.641908,64,Male,"['acRepair', 'itSupport', 'electricity']","[531, 519]","{531: 9, 519: 4}",17,1
1153,Annaba,36.886877,7.672298,19,Male,"['acRepair', 'vehicleRepair']","[558, 650]","{558: 9, 650: 9}",28,1
1154,Annaba,37.068023,7.7603,58,Female,"['acRepair', 'itSupport']",[],{},4,0
1155,Annaba,37.058629,7.644537,62,Male,"['acRepair', 'pestControl', 'houseCleaning']",[],{},0,0
1156,Annaba,37.025635,7.700301,60,Female,"['acRepair', 'carpentry', 'vehicleRepair']","[517, 617]","{517: 1, 617: 1}",12,1
1157,Annaba,36.894255,7.665738,20,Male,"['acRepair', 'houseCleaning', 'homeSecurity']",[],{},7,0
1158,Annaba,36.825429,7.698255,40,Male,"['acRepair', 'homeSecurity']","[526, 522]","{526: 3, 522: 10}",16,1
1159,Annaba,36.904147,7.637505,58,Female,"['acRepair', 'carpentry']",[605],{605: 10},18,1
1160,Annaba,36.936311,7.599946,25,Male,"['acRepair', 'electricity']","[632, 640]","{632: 2, 640: 3}",6,1
1161,Annaba,36.891164,7.654569,49,Male,['vehicleRepair'],"[558, 516]","{558: 7, 516: 6}",17,1
1162,Annaba,36.886272,7.712434,31,Female,"['vehicleRepair', 'plumbing']",[515],{515: 3},10,1
1163,Annaba,36.923163,7.604921,35,Female,"['vehicleRepair', 'pestControl', 'gardening']",[],{},9,0
1164,Annaba,36.883507,7.709374,19,Male,"['vehicleRepair', 'furnitureAssembly']","[627, 591]","{627: 2, 591: 8}",11,1
1165,Annaba,36.96982,7.747812,64,Female,"['vehicleRepair', 'plumbing']",[],{},6,0
1166,Annaba,36.983755,7.718976,41,Male,"['vehicleRepair', 'itSupport', 'carpentry']",[530],{530: 5},6,1
1167,Annaba,36.890913,7.77871,50,Male,"['vehicleRepair', 'homeSecurity']",[],{},8,0
1168,Annaba,36.821601,7.745181,43,Male,"['vehicleRepair', 'homeSecurity']","[644, 549, 617]","{644: 3, 549: 3, 617: 4}",10,1
1169,Annaba,36.800954,7.723283,52,Male,"['vehicleRepair', 'houseCleaning']","[563, 598]","{563: 10, 598: 7}",23,1
1170,Annaba,36.906289,7.676625,42,Female,"['vehicleRepair', 'acRepair', 'plumbing']","[625, 513, 562]","{625: 9, 513: 6, 562: 6}",29,1
1171,Annaba,37.084116,7.628787,54,Female,"['vehicleRepair', 'pestControl']",[],{},3,0
1172,Annaba,36.864704,7.589285,63,Female,['vehicleRepair'],"[617, 563, 516]","{617: 9, 563: 2, 516: 7}",26,1
1173,Annaba,36.940364,7.625728,53,Female,"['vehicleRepair', 'painting']","[617, 627]","{617: 5, 627: 8}",16,1
1174,Annaba,36.928152,7.774404,19,Male,"['vehicleRepair', 'carpentry', 'plumbing']","[623, 618]","{623: 1, 618: 8}",17,1
1175,Annaba,37.073344,7.69361,29,Female,"['vehicleRepair', 'electricity', 'homeSecurity']",[],{},1,0
1176,Annaba,37.025248,7.795962,40,Female,"['vehicleRepair', 'furnitureAssembly']",[591],{591: 1},1,1
1177,Annaba,36.894124,7.684231,47,Female,"['vehicleRepair', 'painting']",[],{},10,0
1178,Annaba,36.954861,7.677988,62,Male,"['vehicleRepair', 'itSupport']",[],{},5,0
1179,Annaba,36.851143,7.657022,53,Female,"['vehicleRepair', 'plumbing', 'gardening']",[],{},4,0
1180,Annaba,36.831642,7.75226,19,Male,"['vehicleRepair', 'itSupport']",[558],{558: 2},6,1
1181,Annaba,36.944148,7.738424,23,Male,"['applianceInstallation', 'painting']","[545, 638]","{545: 1, 638: 8}",17,1
1182,Annaba,36.992489,7.648299,54,Male,"['applianceInstallation', 'furnitureAssembly']","[536, 591]","{536: 9, 591: 3}",19,1
1183,Annaba,36.921429,7.757731,56,Female,"['windowCleaning', 'applianceInstallation']","[535, 619, 648]","{535: 7, 619: 6, 648: 10}",28,1
1184,Annaba,36.833065,7.742197,44,Female,"['applianceInstallation', 'homeSecurity']",[],{},8,0
1185,Annaba,36.988202,7.674977,45,Male,"['gardening', 'applianceInstallation', 'plumbing']",[556],{556: 1},1,1
1186,Annaba,36.855513,7.697537,42,Male,"['plumbing', 'applianceInstallation', 'homeSecurity']","[582, 535, 522]","{582: 4, 535: 2, 522: 9}",22,1
1187,Annaba,36.90869,7.682653,44,Male,"['acRepair', 'applianceInstallation', 'homeSecurity']","[624, 625, 567]","{624: 9, 625: 6, 567: 7}",24,1
1188,Annaba,37.033534,7.703377,56,Female,"['applianceInstallation', 'itSupport', 'painting']","[629, 567, 576]","{629: 10, 567: 3, 576: 10}",28,1
1189,Annaba,36.873455,7.755341,44,Male,"['applianceInstallation', 'pestControl']",[],{},5,0
1190,Annaba,36.977221,7.706037,46,Female,"['gardening', 'applianceInstallation']","[629, 556, 509]","{629: 7, 556: 2, 509: 4}",18,1
1191,Annaba,36.954801,7.711354,40,Male,"['acRepair', 'applianceInstallation', 'gardening']",[],{},0,0
1192,Annaba,36.965613,7.58545,28,Male,['applianceInstallation'],"[639, 624, 567]","{639: 4, 624: 3, 567: 3}",11,1
1193,Annaba,36.922208,7.610831,27,Female,"['applianceInstallation', 'interiorDesign']","[546, 511]","{546: 10, 511: 2}",18,1
1194,Annaba,37.05375,7.733256,38,Female,"['applianceInstallation', 'electricity']","[556, 607, 612]","{556: 9, 607: 2, 612: 8}",23,1
1195,Annaba,36.933786,7.788673,61,Female,"['applianceInstallation', 'homeSecurity']",[],{},3,0
1196,Annaba,36.907945,7.661684,54,Male,"['gardening', 'applianceInstallation', 'homeSecurity']","[576, 567]","{576: 9, 567: 7}",23,1
1197,Annaba,37.006733,7.626776,37,Male,"['gardening', 'applianceInstallation', 'vehicleRepair']",[],{},6,0
1198,Annaba,36.868753,7.622961,45,Female,"['applianceInstallation', 'houseCleaning']",[],{},9,0
1199,Annaba,36.98211,7.745106,46,Female,"['applianceInstallation', 'electricity', 'houseCleaning']",[504],{504: 9},19,1
1200,Annaba,36.931266,7.651502,31,Male,"['plumbing', 'applianceInstallation']","[624, 574]","{624: 9, 574: 1}",10,1
1201,Annaba,36.81896,7.79155,47,Female,"['windowCleaning', 'itSupport', 'electricity']","[530, 565]","{530: 10, 565: 9}",21,1
1202,Annaba,36.821033,7.630308,20,Female,"['vehicleRepair', 'itSupport', 'carpentry']","[563, 599, 554]","{563: 5, 599: 7, 554: 9}",25,1
1203,Annaba,36.855041,7.682396,65,Female,"['itSupport', 'furnitureAssembly']","[635, 524]","{635: 8, 524: 5}",22,1
1204,Annaba,37.00023,7.690468,36,Female,['itSupport'],[579],{579: 3},9,1
1205,Annaba,37.052914,7.662683,63,Female,"['plumbing', 'itSupport', 'carpentry']",[618],{618: 7},16,1
1206,Annaba,36.952154,7.742518,46,Female,"['itSupport', 'interiorDesign']",[],{},5,0
1207,Annaba,36.849544,7.755299,23,Female,"['itSupport', 'interiorDesign']",[],{},2,0
1208,Annaba,36.943398,7.798423,18,Male,"['acRepair', 'itSupport']",[517],{517: 6},10,1
1209,Annaba,36.817237,7.666563,59,Female,"['applianceInstallation', 'itSupport']",[],{},10,0
1210,Annaba,36.803966,7.707417,30,Female,"['applianceInstallation', 'itSupport']","[574, 624, 556]","{574: 9, 624: 7, 556: 5}",21,1
1211,Annaba,37.02193,7.645555,64,Female,"['itSupport', 'interiorDesign']",[531],{531: 3},3,1
1212,Annaba,37.107661,7.780115,36,Female,"['itSupport', 'carpentry', 'houseCleaning']","[614, 520]","{614: 6, 520: 3}",15,1
1213,Annaba,37.003421,7.7712,51,Male,"['windowCleaning', 'pestControl', 'itSupport']",[560],{560: 8},12,1
1214,Annaba,36.814471,7.72078,21,Male,"['vehicleRepair', 'itSupport', 'homeSecurity']","[617, 626, 525]","{617: 5, 626: 1, 525: 6}",15,1
1215,Annaba,36.971009,7.776248,21,Male,"['itSupport', 'electricity']",[612],{612: 9},15,1
1216,Annaba,36.860633,7.693338,41,Female,"['applianceInstallation', 'itSupport']",[],{},10,0
1217,Annaba,36.905634,7.787133,64,Female,"['itSupport', 'painting']","[560, 524]","{560: 2, 524: 9}",12,1
1218,Annaba,36.89637,7.697217,62,Male,"['applianceInstallation', 'itSupport', 'electricity']",[640],{640: 2},2,1
1219,Annaba,36.880597,7.639715,62,Female,"['vehicleRepair', 'itSupport']","[524, 617]","{524: 9, 617: 8}",17,1
1220,Annaba,37.096931,7.746039,33,Female,"['itSupport', 'furnitureAssembly']","[536, 591]","{536: 10, 591: 5}",19,1
1221,Annaba,37.02422,7.739538,40,Female,"['vehicleRepair', 'homeSecurity']",[],{},3,0
1222,Annaba,37.041118,7.69139,61,Female,"['acRepair', 'homeSecurity']","[513, 526]","{513: 7, 526: 8}",20,1
1223,Annaba,36.806628,7.730885,21,Male,"['interiorDesign', 'homeSecurity']",[646],{646: 7},16,1
1224,Annaba,36.896274,7.744538,63,Male,"['electricity', 'homeSecurity']","[603, 504]","{603: 6, 504: 4}",13,1
1225,Annaba,36.895683,7.63466,34,Male,"['houseCleaning', 'homeSecurity']",[541],{541: 10},18,1
1226,Annaba,36.802958,7.801963,54,Female,"['vehicleRepair', 'homeSecurity', 'plumbing']",[575],{575: 7},16,1
1227,Annaba,36.831458,7.684182,46,Female,['homeSecurity'],"[525, 522, 606]","{525: 3, 522: 5, 606: 2}",19,1
